Date,Year,Month,Price_alum,Price_gold,Price_nickel,Price_silver,Price_uran,Inflation_rate,Price_alum_infl,Price_gold_infl,Price_nickel_infl,Price_silver_infl,Price_uran_infl,Month_Num,Quarter,Price_gold_Lag_1,Price_gold_Lag_2,Price_gold_Lag_3,Price_gold_Rolling_Mean_3,Price_gold_Returns,Price_silver_Lag_1,Price_silver_Lag_2,Price_silver_Lag_3,Price_silver_Rolling_Mean_3,Price_silver_Returns,Price_alum_Lag_1,Price_alum_Lag_2,Price_alum_Lag_3,Price_alum_Rolling_Mean_3,Price_alum_Returns,Price_nickel_Lag_1,Price_nickel_Lag_2,Price_nickel_Lag_3,Price_nickel_Rolling_Mean_3,Price_nickel_Returns,Price_uran_Lag_1,Price_uran_Lag_2,Price_uran_Lag_3,Price_uran_Rolling_Mean_3,Price_uran_Returns
2002-05-01,2002,May,1343.3,314.49,6761.36,4.7,9.9,47.89,1986.60637,465.099261,9999.375304,6.95083,14.64111,5,2,302.68,294.06,295.5,303.74333333333334,0.03901810492929836,4.58,4.54,4.42,4.6066666666666665,0.026200873362445476,1369.99,1405.0,1369.34,1372.7633333333333,-0.019481894028423596,6958.21,6537.5,6029.25,6752.3566666666675,-0.028290321792529993,9.75,9.95,9.72,9.866666666666667,0.01538461538461533
2002-06-01,2002,Jun,1353.97,321.18,7119.86,4.9,9.9,47.89,2002.386233,474.993102,10529.56095,7.24661,14.64111,6,2,314.49,302.68,294.06,312.78333333333336,0.02127253648764671,4.7,4.58,4.54,4.7266666666666675,0.042553191489361764,1343.3,1369.99,1405.0,1355.7533333333333,0.00794312513958162,6761.36,6958.21,6537.5,6946.4766666666665,0.05302187725546337,9.9,9.75,9.95,9.85,0.0
2002-07-01,2002,Jul,1338.09,313.29,7142.72,4.92,9.89,47.89,1978.901301,463.324581,10563.36861,7.276188,14.626321,7,3,321.18,314.49,302.68,316.32,-0.024565664113581076,4.9,4.7,4.58,4.840000000000001,0.004081632653061051,1353.97,1343.3,1369.99,1345.12,-0.011728472565861958,7119.86,6761.36,6958.21,7007.9800000000005,0.003210737289778276,9.9,9.9,9.75,9.896666666666667,-0.0010101010101010166
2002-08-01,2002,Aug,1291.6,310.26,6717.14,4.54,9.85,47.89,1910.14724,458.843514,9933.978346,6.714206,14.567165,8,3,313.29,321.18,314.49,314.91,-0.009671550320789146,4.92,4.9,4.7,4.786666666666666,-0.07723577235772361,1338.09,1353.97,1343.3,1327.8866666666665,-0.034743552376895415,7142.72,7119.86,6761.36,6993.240000000001,-0.05958234398100437,9.89,9.9,9.9,9.88,-0.004044489383215444
2002-09-01,2002,Sep,1301.25,319.14,6640.24,4.55,9.8,47.89,1924.418625,471.976146,9820.250936,6.728995,14.49322,9,3,310.26,313.29,321.18,314.22999999999996,0.02862115644942942,4.54,4.92,4.9,4.67,0.0022026431718060735,1291.6,1338.09,1353.97,1310.3133333333333,0.0074713533601735715,6717.14,7142.72,7119.86,6833.366666666669,-0.01144832473344315,9.85,9.89,9.9,9.846666666666666,-0.0050761421319796
2002-10-01,2002,Oct,1310.58,316.56,6804.46,4.4,9.84,47.89,1938.216762,468.160584,10063.11589,6.50716,14.552376,10,4,319.14,310.26,313.29,315.32,-0.008084226358337943,4.55,4.54,4.92,4.496666666666667,-0.03296703296703285,1301.25,1291.6,1338.09,1301.1433333333332,0.007170028818443752,6640.24,6717.14,7142.72,6720.613333333335,0.02473103381805486,9.8,9.85,9.89,9.83,0.004081632653061051
2002-11-01,2002,Nov,1372.2,319.07,7313.93,4.51,9.86,47.89,2029.34658,471.872623,10816.57108,6.669839,14.581954,11,4,316.56,319.14,310.26,318.25666666666666,0.007928986606014599,4.4,4.55,4.54,4.486666666666666,0.02499999999999991,1310.58,1301.25,1291.6,1328.01,0.0470173510964611,6804.46,6640.24,6717.14,6919.543333333335,0.07487295097627156,9.84,9.8,9.85,9.833333333333334,0.00203252032520318
2002-12-01,2002,Dec,1375.07,331.92,7193.16,4.63,9.88,47.89,2033.591023,490.876488,10637.96432,6.847307,14.611532,12,4,319.07,316.56,319.14,322.51666666666665,0.040273294261447434,4.51,4.4,4.55,4.513333333333333,0.026607538802660757,1372.2,1310.58,1301.25,1352.6166666666666,0.0020915318466694366,7313.93,6804.46,6640.24,7103.850000000001,-0.016512326478377637,9.86,9.84,9.8,9.860000000000001,0.0020283975659229903
2003-01-01,2003,Jan,1378.28,356.86,8026.02,4.81,10.16,44.61,1993.130708,516.055246,11606.42752,6.955741,14.692376,1,1,331.92,319.07,316.56,335.95000000000005,0.07513858761147274,4.63,4.51,4.4,4.6499999999999995,0.0388768898488121,1375.07,1372.2,1310.58,1375.1833333333332,0.0023344266110090217,7193.16,7313.93,6804.46,7511.036666666668,0.11578499574595869,9.88,9.86,9.84,9.966666666666667,0.028340080971659853
2003-02-01,2003,Feb,1422.16,358.97,8623.0,4.66,10.1,44.61,2056.585576,519.106517,12469.7203,6.738826,14.60561,2,1,356.86,331.92,319.07,349.25,0.005912682844813055,4.81,4.63,4.51,4.7,-0.03118503118503113,1378.28,1375.07,1372.2,1391.8366666666668,0.0318367820762111,8026.02,7193.16,7313.93,7947.393333333334,0.07438057717274549,10.16,9.88,9.86,10.046666666666667,-0.005905511811023723
2003-03-01,2003,Mar,1389.27,340.55,8378.81,4.53,10.1,44.61,2009.023347,492.469355,12116.59714,6.550833,14.60561,3,1,358.97,356.86,331.92,352.1266666666667,-0.05131348023511717,4.66,4.81,4.63,4.666666666666667,-0.027896995708154515,1422.16,1378.28,1375.07,1396.57,-0.023126793047195893,8623.0,8026.02,7193.16,8342.61,-0.028318450655224425,10.1,10.16,9.88,10.12,0.0
2003-04-01,2003,Apr,1332.01,328.18,7910.13,4.49,10.1,44.61,1926.219661,474.581098,11438.83899,6.492989,14.60561,4,2,340.55,358.97,356.86,342.56666666666666,-0.03632359418587583,4.53,4.66,4.81,4.56,-0.008830022075055233,1389.27,1422.16,1378.28,1381.1466666666668,-0.041215890359685314,8378.81,8623.0,8026.02,8303.980000000001,-0.05593634418252702,10.1,10.1,10.16,10.1,0.0
2003-05-01,2003,May,1398.49,355.68,8330.63,4.74,10.9,44.61,2022.356389,514.348848,12046.92404,6.854514,15.76249,5,2,328.18,340.55,358.97,341.47,0.08379547809129129,4.49,4.53,4.66,4.586666666666667,0.055679287305122394,1332.01,1389.27,1422.16,1373.256666666667,0.04990953521369956,7910.13,8378.81,8623.0,8206.523333333334,0.05315968258423043,10.1,10.1,10.1,10.366666666666665,0.07920792079207928
2003-06-01,2003,Jun,1409.85,356.35,8874.76,4.53,10.9,44.61,2038.784085,515.317735,12833.79044,6.550833,15.76249,6,2,355.68,328.18,340.55,346.7366666666667,0.001883715699505295,4.74,4.49,4.53,4.586666666666667,-0.044303797468354444,1398.49,1332.01,1389.27,1380.1166666666666,0.00812304700069344,8330.63,7910.13,8378.81,8371.840000000002,0.065316788766276,10.9,10.1,10.1,10.633333333333333,0.0
2003-07-01,2003,Jul,1436.09,351.02,8797.39,4.8,10.95,44.61,2076.729749,507.610022,12721.90568,6.94128,15.834795,7,3,356.35,355.68,328.18,354.34999999999997,-0.014957204995089235,4.53,4.74,4.49,4.69,0.05960264900662238,1409.85,1398.49,1332.01,1414.8100000000002,0.018611909068340537,8874.76,8330.63,7910.13,8667.593333333334,-0.008717982232759103,10.9,10.9,10.1,10.916666666666666,0.004587155963302614
2003-08-01,2003,Aug,1456.31,359.77,9351.38,4.99,11.24,44.61,2105.969891,520.263397,13523.03062,7.216039,16.254164,8,3,351.02,356.35,355.68,355.7133333333333,0.024927354566691262,4.8,4.53,4.74,4.773333333333333,0.039583333333333526,1436.09,1409.85,1398.49,1434.0833333333333,0.014079897499460259,8797.39,8874.76,8330.63,9007.843333333336,0.06297208603915472,10.95,10.9,10.9,11.030000000000001,0.02648401826484026
2003-09-01,2003,Sep,1415.57,378.95,9965.34,5.17,11.49,44.61,2047.055777,547.999595,14410.87817,7.476337,16.615689,9,3,359.77,351.02,356.35,363.24666666666667,0.05331183811879825,4.99,4.8,4.53,4.986666666666667,0.03607214428857719,1456.31,1436.09,1409.85,1435.9899999999998,-0.027974813054912784,9351.38,8797.39,8874.76,9371.37,0.06565448094291981,11.24,10.95,10.9,11.226666666666667,0.022241992882562345
2003-10-01,2003,Oct,1474.25,378.92,11047.17,5.0,12.37,44.61,2131.912925,547.956212,15975.31254,7.2305,17.888257,10,4,378.95,359.77,351.02,372.5466666666666,-7.916611690184094e-05,5.17,4.99,4.8,5.053333333333334,-0.03288201160541582,1415.57,1456.31,1436.09,1448.71,0.041453266175462966,9965.34,9351.38,8797.39,10121.296666666667,0.10855926641740266,11.49,11.24,10.95,11.699999999999998,0.07658833768494344
2003-11-01,2003,Nov,1508.34,389.91,12086.5,5.18,13.18,44.61,2181.210474,563.848851,17478.28765,7.490798,19.059598,11,4,378.92,378.95,359.77,382.5933333333333,0.02900348358492555,5.0,5.17,4.99,5.116666666666667,0.03600000000000003,1474.25,1415.57,1456.31,1466.0533333333333,0.0231236221807698,11047.17,9965.34,9351.38,11033.003333333336,0.09408110855540386,12.37,11.49,11.24,12.346666666666666,0.06548100242522237
2003-12-01,2003,Dec,1554.91,406.95,14162.5,5.63,13.35,44.61,2248.555351,588.490395,20480.39125,8.141543,19.305435,12,4,389.91,378.92,378.95,391.9266666666667,0.04370239285989075,5.18,5.0,5.17,5.27,0.08687258687258681,1508.34,1474.25,1415.57,1512.5,0.030875001657451273,12086.5,11047.17,9965.34,12432.05666666667,0.1717618830927068,13.18,12.37,11.49,12.966666666666667,0.012898330804248959
2004-01-01,2004,Jan,1606.49,413.79,15326.55,6.3,14.8,40.84,2262.580516,582.781836,21585.91302,8.87292,20.84432,1,1,406.95,389.91,378.92,403.55,0.016807961666052362,5.63,5.18,5.0,5.703333333333333,0.1190053285968029,1554.91,1508.34,1474.25,1556.58,0.03317233794882024,14162.5,12086.5,11047.17,13858.516666666668,0.0821924095322153,13.35,13.18,12.37,13.776666666666666,0.10861423220973787
2004-02-01,2004,Feb,1685.63,404.88,15145.13,6.44,16.05,40.84,2374.041292,570.232992,21330.40109,9.070096,22.60482,2,1,413.79,406.95,389.91,408.53999999999996,-0.021532661494961247,6.3,5.63,5.18,6.123333333333332,0.022222222222222365,1606.49,1554.91,1508.34,1615.676666666667,0.049262678261302595,15326.55,14162.5,12086.5,14878.060000000003,-0.011836975705556751,14.8,13.35,13.18,14.733333333333334,0.08445945945945943
2004-03-01,2004,Mar,1655.99,406.67,13715.0,7.23,17.14,40.84,2332.296316,572.754028,19316.206,10.182732,24.139976,3,1,404.88,413.79,406.95,408.4466666666667,0.0044210630310215215,6.44,6.3,5.63,6.656666666666666,0.12267080745341619,1685.63,1606.49,1554.91,1649.3700000000001,-0.01758393004395986,15145.13,15326.55,14162.5,14728.893333333335,-0.0944283740053733,16.05,14.8,13.35,15.996666666666668,0.06791277258566986
2004-04-01,2004,Apr,1729.74,403.26,12848.13,7.15,17.75,40.84,2436.165816,567.951384,18095.30629,10.07006,24.9991,4,2,406.67,404.88,413.79,404.93666666666667,-0.008385177170678992,7.23,6.44,6.3,6.94,-0.011065006915629283,1655.99,1685.63,1606.49,1690.4533333333336,0.04453529308751869,13715.0,15145.13,15326.55,13902.753333333334,-0.06320597885526802,17.14,16.05,14.8,16.98,0.0355892648774796
2004-05-01,2004,May,1623.22,383.78,11118.29,5.87,17.75,40.84,2286.143048,540.515752,15658.99964,8.267308,24.9991,5,2,403.26,406.67,404.88,397.90333333333336,-0.04830630362545263,7.15,7.23,6.44,6.75,-0.17902097902097902,1729.74,1655.99,1685.63,1669.6499999999999,-0.06158150935978812,12848.13,13715.0,15145.13,12560.473333333335,-0.13463749199299813,17.75,17.14,16.05,17.546666666666667,0.0
2004-06-01,2004,Jun,1677.72,392.37,13533.52,5.86,17.88,40.84,2362.900848,552.613908,19060.60957,8.253224,25.182192,6,2,383.78,403.26,406.67,393.1366666666666,0.022382615039866716,5.87,7.15,7.23,6.293333333333334,-0.0017035775127768327,1623.22,1729.74,1655.99,1676.8933333333334,0.033575239339091345,11118.29,12848.13,13715.0,12499.980000000001,0.21723034747249792,17.75,17.75,17.14,17.793333333333333,0.007323943661971866
2004-07-01,2004,Jul,1709.27,398.09,15023.3,6.31,17.9,40.84,2407.335868,560.669956,21158.81572,8.887004,25.21036,7,3,392.37,383.78,403.26,391.41333333333336,0.014578076815250807,5.86,5.87,7.15,6.013333333333333,0.07679180887372006,1677.72,1623.22,1729.74,1670.07,0.01880528336075149,13533.52,11118.29,12848.13,13225.036666666669,0.1100807476547121,17.88,17.75,17.75,17.843333333333334,0.0011185682326622093
2004-08-01,2004,Aug,1692.19,400.51,13679.52,6.66,17.9,40.84,2383.280396,564.078284,19266.23597,9.379944,25.21036,8,3,398.09,392.37,383.78,396.99,0.006079027355623046,6.31,5.86,5.87,6.276666666666666,0.05546751188589538,1709.27,1677.72,1623.22,1693.0600000000002,-0.009992569927512851,15023.3,13533.52,11118.29,14078.780000000004,-0.08944639326912185,17.9,17.88,17.75,17.89333333333333,0.0
2004-09-01,2004,Sep,1723.6,405.28,13270.91,6.4,18.6,40.84,2427.51824,570.796352,18690.74964,9.01376,26.19624,9,3,400.51,398.09,392.37,401.2933333333333,0.011909814985892941,6.66,6.31,5.86,6.456666666666667,-0.03903903903903905,1692.19,1709.27,1677.72,1708.3533333333332,0.018561745430477616,13679.52,15023.3,13533.52,13991.243333333334,-0.029870200123981006,17.9,17.9,17.88,18.133333333333336,0.03910614525139677
2004-10-01,2004,Oct,1819.57,420.46,14404.29,7.1,20.08,40.84,2562.682388,592.175864,20287.00204,9.99964,28.280672,10,4,405.28,400.51,398.09,408.75,0.03745558626135015,6.4,6.66,6.31,6.72,0.10937499999999978,1723.6,1692.19,1709.27,1745.12,0.05567997215131126,13270.91,13679.52,15023.3,13784.90666666667,0.08540333707334313,18.6,17.9,17.9,18.86,0.07956989247311808
2004-11-01,2004,Nov,1813.9,439.38,14045.46,7.49,20.2,40.84,2554.69676,618.822792,19781.62586,10.548916,28.44968,11,4,420.46,405.28,400.51,421.70666666666665,0.04499833515673313,7.1,6.4,6.66,6.996666666666667,0.05492957746478888,1819.57,1723.6,1692.19,1785.6899999999998,-0.003116120841737291,14404.29,13270.91,13679.52,13906.886666666667,-0.024911328500051177,20.08,18.6,17.9,19.62666666666667,0.005976095617529875
2004-12-01,2004,Dec,1849.18,442.08,13768.81,7.09,20.5,40.84,2604.385112,622.625472,19391.992,9.985556,28.8722,12,4,439.38,420.46,405.28,433.97333333333336,0.0061450225317492,7.49,7.1,6.4,7.226666666666667,-0.05340453938584788,1813.9,1819.57,1723.6,1827.55,0.019449804289100925,14045.46,14404.29,13270.91,14072.853333333334,-0.01969675610481958,20.2,20.08,18.6,20.26,0.014851485148514865
2005-01-01,2005,Jan,1834.43,424.03,14505.0,6.62,20.54,31.96,2420.713828,559.549988,19140.798,8.735752,27.104584,1,1,442.08,439.38,420.46,435.16333333333336,-0.04082971407889979,7.09,7.49,7.1,7.066666666666667,-0.06629055007052187,1849.18,1813.9,1819.57,1832.5033333333333,-0.007976508506473134,13768.81,14045.46,14404.29,14106.423333333334,0.05346794675792621,20.5,20.2,20.08,20.413333333333334,0.0019512195121951237
2005-02-01,2005,Feb,1882.85,423.35,15349.5,7.03,21.2,31.96,2484.60886,558.65266,20255.2002,9.276788,27.97552,2,1,424.03,442.08,439.38,429.82,-0.0016036601183877508,6.62,7.09,7.49,6.913333333333333,0.0619335347432024,1834.43,1849.18,1813.9,1855.4866666666667,0.026395120010030304,14505.0,13768.81,14045.46,14541.103333333334,0.058221302998965774,20.54,20.5,20.2,20.746666666666666,0.03213242453748788
2005-03-01,2005,Mar,1979.85,433.85,16190.65,7.23,21.84,31.96,2612.61006,572.50846,21365.18174,9.540708,28.820064,3,1,423.35,424.03,442.08,427.07666666666665,0.024802173142789652,7.03,6.62,7.09,6.96,0.02844950213371278,1882.85,1834.43,1849.18,1899.0433333333333,0.05151764612157095,15349.5,14505.0,13768.81,15348.383333333337,0.05479983061337501,21.2,20.54,20.5,21.19333333333333,0.030188679245283012
2005-04-01,2005,Apr,1894.29,429.23,16141.91,7.12,23.14,31.96,2499.705084,566.411908,21300.86444,9.395552,30.535544,4,2,433.85,423.35,424.03,428.81,-0.010648841765587225,7.23,7.03,6.62,7.126666666666668,-0.015214384508990375,1979.85,1882.85,1834.43,1918.9966666666667,-0.043215395105689836,16190.65,15349.5,14505.0,15894.020000000002,-0.003010379447397127,21.84,21.2,20.54,22.060000000000002,0.059523809523809534
2005-05-01,2005,May,1743.7,421.87,16931.5,7.02,28.25,31.96,2300.98652,556.699652,22342.8074,9.263592,37.2787,5,2,429.23,433.85,423.35,428.31666666666666,-0.017146984134380205,7.12,7.23,7.03,7.123333333333332,-0.014044943820224809,1894.29,1979.85,1882.85,1872.6133333333335,-0.0794968035517265,16141.91,16190.65,15349.5,16421.353333333336,0.04891552486663597,23.14,21.84,21.2,24.409999999999997,0.22082973206568712
2005-06-01,2005,Jun,1731.3,430.66,16159.55,7.31,29.0,31.96,2284.62348,568.298936,21324.14218,9.646276,38.2684,6,2,421.87,429.23,433.85,427.2533333333334,0.020835802498400113,7.02,7.12,7.23,7.1499999999999995,0.04131054131054124,1743.7,1894.29,1979.85,1789.7633333333333,-0.007111315019785569,16931.5,16141.91,16190.65,16410.986666666668,-0.04559253462481183,28.25,23.14,21.84,26.796666666666667,0.026548672566371723
2005-07-01,2005,Jul,1778.79,424.48,14580.71,7.01,29.28,31.96,2347.291284,560.143808,19240.70492,9.250396,38.637888,7,3,430.66,421.87,429.23,425.6700000000001,-0.014350067338503747,7.31,7.02,7.12,7.113333333333333,-0.041039671682626566,1731.3,1743.7,1894.29,1751.2633333333333,0.027430254721885206,16159.55,16931.5,16141.91,15890.58666666667,-0.09770321574548801,29.0,28.25,23.14,28.843333333333334,0.009655172413793212
2005-08-01,2005,Aug,1867.84,437.93,14892.73,7.03,29.65,31.96,2464.801664,577.892428,19652.44651,9.276788,39.12614,8,3,424.48,430.66,421.87,431.0233333333333,0.031685827365246944,7.01,7.31,7.02,7.116666666666667,0.0028530670470756636,1778.79,1731.3,1743.7,1792.6433333333334,0.0500621208799239,14580.71,16159.55,16931.5,15210.996666666668,0.02139950660838874,29.28,29.0,28.25,29.310000000000002,0.01263661202185773
2005-09-01,2005,Sep,1839.91,456.05,14228.18,7.15,30.43,31.96,2427.945236,601.80358,18775.50633,9.43514,40.155428,9,3,437.93,424.48,430.66,439.4866666666667,0.04137647569246217,7.03,7.01,7.31,7.0633333333333335,0.017069701280227667,1867.84,1778.79,1731.3,1828.8466666666666,-0.014953100908000616,14892.73,14580.71,16159.55,14567.20666666667,-0.044622443299515924,29.65,29.28,29.0,29.786666666666665,0.026306913996627435
2005-10-01,2005,Oct,1928.71,469.9,12402.86,7.67,32.75,31.96,2545.125716,620.08004,16366.81406,10.121332,43.2169,10,4,456.05,437.93,424.48,454.6266666666667,0.030369477031027214,7.15,7.03,7.01,7.283333333333334,0.07272727272727275,1839.91,1867.84,1778.79,1878.82,0.048263230266697876,14228.18,14892.73,14580.71,13841.256666666668,-0.12828907140618118,30.43,29.65,29.28,30.94333333333333,0.0762405520867564
2005-11-01,2005,Nov,2050.59,476.67,12115.68,7.87,33.56,31.96,2705.958564,629.013732,15987.85133,10.385252,44.285776,11,4,469.9,456.05,437.93,467.53999999999996,0.014407320706533389,7.67,7.15,7.03,7.5633333333333335,0.026075619295958363,1928.71,1839.91,1867.84,1939.736666666667,0.06319249653913772,12402.86,14228.18,14892.73,12915.573333333336,-0.023154336983566726,32.75,30.43,29.65,32.24666666666667,0.024732824427480926
2005-12-01,2005,Dec,2247.45,510.1,13429.25,8.63,35.53,31.96,2965.73502,673.12796,17721.2383,11.388148,46.885388,12,4,476.67,469.9,456.05,485.5566666666667,0.07013237669666639,7.87,7.67,7.15,8.056666666666667,0.09656925031766206,2050.59,1928.71,1839.91,2075.5833333333335,0.09600163855280663,12115.68,12402.86,14228.18,12649.263333333336,0.10841900743499333,33.56,32.75,30.43,33.946666666666665,0.05870083432657913
2006-01-01,2006,Jan,2377.86,549.86,14555.24,9.14,36.75,31.67846153846154,2377.86,549.86,14555.24,9.14,36.75,1,1,510.1,476.67,469.9,512.21,0.07794550088217989,8.63,7.87,7.67,8.546666666666667,0.05909617612977991,2247.45,2050.59,1928.71,2225.3,0.05802576253086844,13429.25,12115.68,12402.86,13366.723333333335,0.083846082245844,35.53,33.56,32.75,35.28,0.03433717984801565
2006-02-01,2006,Feb,2455.33,555.0,14978.75,9.53,37.69,31.39692307692308,2455.33,555.0,14978.75,9.53,37.69,2,1,549.86,510.1,476.67,538.32,0.009347833994107546,9.14,8.63,7.87,9.1,0.042669584245076386,2377.86,2247.45,2050.59,2360.2133333333336,0.032579714533235604,14555.24,13429.25,12115.68,14321.080000000002,0.029096737669732642,36.75,35.53,33.56,36.656666666666666,0.025578231292517017
2006-03-01,2006,Mar,2429.13,557.09,14897.39,10.38,39.77,31.115384615384617,2429.13,557.09,14897.39,10.38,39.77,3,1,555.0,549.86,510.1,553.9833333333333,0.003765765765765927,9.53,9.14,8.63,9.683333333333332,0.0891920251836309,2455.33,2377.86,2247.45,2420.7733333333335,-0.010670663413879122,14978.75,14555.24,13429.25,14810.460000000001,-0.005431694901109951,37.69,36.75,35.53,38.07,0.05518705226850629
2006-04-01,2006,Apr,2621.11,610.65,17942.22,12.61,41.1,30.833846153846157,2621.11,610.65,17942.22,12.61,41.1,4,2,557.09,555.0,549.86,574.2466666666666,0.09614245454055892,10.38,9.53,9.14,10.839999999999998,0.21483622350674358,2429.13,2455.33,2377.86,2501.856666666667,0.07903241078081447,14897.39,14978.75,14555.24,15939.453333333337,0.2043868086960201,39.77,37.69,36.75,39.52,0.033442293185818484
2006-05-01,2006,May,2861.48,675.39,21077.14,13.38,42.28,30.552307692307693,2861.48,675.39,21077.14,13.38,42.28,5,2,610.65,557.09,555.0,614.3766666666667,0.10601817735200192,12.61,10.38,9.53,12.123333333333333,0.061062648691514676,2621.11,2429.13,2455.33,2637.2400000000002,0.09170542251183655,17942.22,14897.39,14978.75,17972.250000000004,0.17472308331967823,41.1,39.77,37.69,41.050000000000004,0.02871046228710461
2006-06-01,2006,Jun,2477.34,596.15,20754.55,10.8,44.17,30.270769230769236,2477.34,596.15,20754.55,10.8,44.17,6,2,675.39,610.65,557.09,627.3966666666666,-0.1173248049275234,13.38,12.61,10.38,12.263333333333334,-0.19282511210762332,2861.48,2621.11,2429.13,2653.31,-0.1342452157624725,21077.14,17942.22,14897.39,19924.63666666667,-0.015305207442755542,42.28,41.1,39.77,42.51666666666667,0.04470198675496695
2006-07-01,2006,Jul,2512.71,633.71,26586.19,11.23,46.5,29.98923076923077,2512.71,633.71,26586.19,11.23,46.5,7,3,596.15,675.39,610.65,635.0833333333334,0.06300427744695147,10.8,13.38,12.61,11.803333333333333,0.03981481481481475,2477.34,2861.48,2621.11,2617.1766666666667,0.01427741044830344,20754.55,21077.14,17942.22,22805.960000000003,0.280981278803925,44.17,42.28,41.1,44.31666666666667,0.05275073579352507
2006-08-01,2006,Aug,2459.93,632.59,30743.64,12.19,47.44,29.70769230769231,2459.93,632.59,30743.64,12.19,47.44,8,3,633.71,596.15,675.39,620.8166666666667,-0.0017673699326190562,11.23,10.8,13.38,11.406666666666666,0.08548530721282277,2512.71,2477.34,2861.48,2483.3266666666673,-0.02100520951482665,26586.19,20754.55,21077.14,26028.126666666667,0.1563762991237181,46.5,44.17,42.28,46.03666666666667,0.020215053763440904
2006-09-01,2006,Sep,2472.88,598.19,30130.71,11.68,52.44,29.426153846153845,2472.88,598.19,30130.71,11.68,52.44,9,3,632.59,633.71,596.15,621.4966666666667,-0.05437961396797286,12.19,11.23,10.8,11.700000000000001,-0.041837571780147687,2459.93,2512.71,2477.34,2481.84,0.005264377441634549,30743.64,26586.19,20754.55,29153.513333333336,-0.019936806441917754,47.44,46.5,44.17,48.79333333333333,0.10539629005059026
2006-10-01,2006,Oct,2654.59,585.78,32702.96,11.56,56.06,29.144615384615385,2654.59,585.78,32702.96,11.56,56.06,10,4,598.19,632.59,633.71,605.52,-0.020745916849161827,11.68,12.19,11.23,11.809999999999997,-0.010273972602739656,2472.88,2459.93,2512.71,2529.133333333333,0.0734811232247421,30130.71,30743.64,26586.19,31192.436666666665,0.08536971083655187,52.44,47.44,46.5,51.98,0.069031273836766
2006-11-01,2006,Nov,2702.8,627.83,32113.86,12.93,61.44,28.863076923076925,2702.8,627.83,32113.86,12.93,61.44,11,4,585.78,598.19,632.59,603.9333333333333,0.07178462904161975,11.56,11.68,12.19,12.056666666666667,0.11851211072664358,2654.59,2472.88,2459.93,2610.09,0.018160996613413083,32702.96,30130.71,30743.64,31649.176666666666,-0.01801365992558468,56.06,52.44,47.44,56.64666666666667,0.09596860506600069
2006-12-01,2006,Dec,2813.63,629.79,34570.26,13.28,66.57,28.58153846153846,2813.63,629.79,34570.26,13.28,66.57,12,4,627.83,585.78,598.19,614.4666666666666,0.0031218641989072538,12.93,11.56,11.68,12.589999999999998,0.02706883217324041,2702.8,2654.59,2472.88,2723.6733333333336,0.041005623797543356,32113.86,32702.96,30130.71,33129.02666666667,0.07649033781675585,61.44,56.06,52.44,61.35666666666666,0.08349609375
2007-01-01,2007,Jan,2809.34,631.17,36811.14,12.84,72.0,28.3,3604.38322,809.79111,47228.69262,16.47372,92.376,1,1,629.79,627.83,585.78,629.5966666666667,0.002191206592673689,13.28,12.93,11.56,13.016666666666666,-0.033132530120481896,2813.63,2702.8,2654.59,2775.2566666666667,-0.0015247207344248892,34570.26,32113.86,32702.96,34498.420000000006,0.06482103403329909,66.57,61.44,56.06,66.67,0.08156827399729627
2007-02-01,2007,Feb,2832.2,664.75,41184.25,13.91,76.25,28.3,3633.7126,852.87425,52839.39275,17.84653,97.82875,2,1,631.17,629.79,627.83,641.9033333333333,0.05320278213476559,12.84,13.28,12.93,13.343333333333332,0.08333333333333326,2809.34,2813.63,2702.8,2818.39,0.008137142531697616,36811.14,34570.26,32113.86,37521.88333333333,0.11879854848287774,72.0,66.57,61.44,71.60666666666667,0.05902777777777768
2007-03-01,2007,Mar,2761.73,654.9,46324.77,13.18,89.44,28.3,3543.29959,840.2367,59434.67991,16.90994,114.75152,3,1,664.75,631.17,629.79,650.2733333333332,-0.014817600601729985,13.91,12.84,13.28,13.31,-0.05248023005032354,2832.2,2809.34,2813.63,2801.09,-0.024881717392839398,41184.25,36811.14,34570.26,41440.05333333334,0.1248176183856693,76.25,72.0,66.57,79.23,0.1729836065573771
2007-04-01,2007,Apr,2814.79,679.37,50266.84,13.72,110.43,28.3,3611.37557,871.63171,64492.35572,17.60276,141.68169,4,2,654.9,664.75,631.17,666.3399999999999,0.03736448312719509,13.18,13.91,12.84,13.603333333333333,0.04097116843702597,2761.73,2832.2,2809.34,2802.906666666667,0.019212595003856192,46324.77,41184.25,36811.14,45925.28666666666,0.0850963750062872,89.44,76.25,72.0,92.04,0.2346824686940967
2007-05-01,2007,May,2792.75,667.31,52179.05,13.15,119.11,28.3,3583.09825,856.15873,66945.72115,16.87145,152.81813,5,2,679.37,654.9,664.75,667.1933333333333,-0.017751740583187403,13.72,13.18,13.91,13.35,-0.04154518950437325,2814.79,2761.73,2832.2,2789.7566666666667,-0.007830069028240128,50266.84,46324.77,41184.25,49590.22,0.03804118182085858,110.43,89.44,76.25,106.32666666666667,0.07860182921307612
